LoanID,loan_amnt,funded_amnt,funded_amnt_inv,sub_grade,term,emp_length,int_rate,annual_inc,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,collections_12_mths_ex_med,mths_since_last_major_derog,last_week_pay,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,Output
LoanID6207246,15600,15600,15600.0,32,60,10,18.49,49200.0,18.66,0,1,65,61,14,1,4241,26.3,38,5773.33,0.0,0.0,0.0,0,65,122,0,0,19877.0,16100,1
LoanID69282000,6000,6000,6000.0,25,36,10,14.33,68725.0,22.0,2,3,18,70,10,0,35332,98.7,21,134.54,0.0,0.0,0.0,0,29,9,0,0,263047.0,35800,0
LoanID62514159,14425,14425,14375.0,45,60,9,20.99,42432.0,30.68,0,0,31,70,11,0,19350,80.6,31,960.99,0.0,0.0,0.0,0,44,17,0,65,71862.0,24000,0
LoanID28390815,15000,15000,15000.0,2,36,6,6.49,95000.0,20.07,4,0,18,70,17,0,32092,51.3,32,1046.01,0.0,0.0,0.0,0,18,74,0,0,124365.0,62600,0
LoanID58064465,5000,5000,5000.0,23,36,2,13.33,36000.0,20.1,0,4,31,70,10,0,4677,28.0,13,306.61,0.0,0.0,0.0,0,44,26,0,1948,21121.0,16900,0
LoanID34682748,25000,25000,24975.0,2,36,9,6.49,95000.0,19.32,1,2,8,70,16,0,21795,25.1,29,1566.58,0.0,0.0,0.0,0,44,61,0,0,148297.0,86700,0
LoanID57325257,24000,24000,24000.0,11,36,3,8.18,160000.0,7.7,0,1,31,70,5,0,32874,98.4,12,909.76,0.0,0.0,0.0,0,44,26,0,0,32874.0,33400,0
LoanID45440963,24000,24000,24000.0,11,60,8,8.18,220000.0,10.33,6,0,7,120,13,1,32099,71.5,35,1523.53,0.0,0.0,0.0,0,7,44,0,0,75112.0,44900,0
LoanID31246753,33300,33300,33300.0,32,36,8,16.29,162000.0,17.03,2,2,20,70,14,0,16861,54.6,40,5686.3,0.0,0.0,0.0,0,35,65,0,0,376138.0,30900,0
LoanID49973901,8000,8000,8000.0,13,36,10,9.99,26000.0,14.36,0,0,31,70,9,0,5537,26.9,19,482.97,0.0,0.0,0.0,0,44,35,0,0,5537.0,20600,0
LoanID55305964,10875,10875,10875.0,44,36,10,19.99,159000.0,3.79,0,1,45,55,6,4,1306,19.8,24,1163.77,0.0,0.0,0.0,0,45,31,0,19478,24188.0,6600,0
LoanID8092644,8400,8400,8400.0,23,36,7,15.22,140000.0,19.43,0,2,25,70,11,0,7249,53.3,22,2015.46,0.0,0.0,0.0,0,44,126,0,75,69719.0,13600,0
LoanID15209865,15850,15850,15850.0,23,60,10,14.64,51000.0,24.28,0,0,31,70,19,0,16053,36.7,34,3559.94,0.0,0.0,0.0,0,44,91,0,0,159439.0,43700,0
LoanID42204443,35000,35000,35000.0,33,36,10,16.49,89120.0,15.66,0,1,31,70,9,0,40697,94.2,18,2061.91,0.0,0.0,0.0,0,44,43,0,0,40697.0,43200,0
LoanID26207012,10075,10075,10075.0,42,36,0,19.52,30000.0,8.88,0,1,31,35,9,1,3103,47.7,28,2286.07,0.0,0.0,0.0,0,44,74,0,0,8095.0,6500,0
LoanID65558051,30000,30000,30000.0,24,60,0,13.99,82000.0,12.24,0,1,31,70,8,0,22917,89.9,30,1013.71,0.0,0.0,0.0,0,44,13,0,0,366064.0,25500,0
LoanID43237307,20000,20000,20000.0,11,36,4,8.67,200000.0,26.7,0,0,40,70,17,0,29028,95.8,32,1263.83,0.0,0.0,0.0,0,44,48,0,0,213954.0,30300,0
LoanID4070974,18000,18000,18000.0,5,36,7,8.9,80000.0,14.42,0,2,31,70,17,0,25400,55.8,25,2571.86,0.0,0.0,0.0,0,44,152,0,0,210739.0,45500,0
LoanID1425559,3000,3000,3000.0,4,36,3,7.9,42000.0,24.26,0,0,31,70,9,0,2899,19.9,14,378.34,0.0,0.0,0.0,0,44,156,0,0,80669.5,23700,1
LoanID9167268,3075,3075,3075.0,24,36,8,16.2,18300.0,24.52,0,0,57,70,12,0,4865,85.4,16,764.87,0.0,0.0,0.0,0,44,117,0,0,33582.0,5700,0
LoanID38699975,7200,7200,7200.0,33,36,2,16.49,20000.0,33.13,0,2,77,56,11,1,2900,38.2,31,1097.17,0.0,0.0,0.0,0,44,56,0,0,25085.0,7600,0
LoanID35073079,15000,15000,15000.0,24,36,9,14.31,85000.0,33.02,0,0,31,70,15,0,15424,35.1,30,2091.78,0.0,0.0,0.0,0,44,61,0,0,121160.0,44000,0
LoanID32328642,22825,22825,22825.0,42,60,6,19.52,65000.0,19.37,0,0,31,70,13,0,27882,86.1,19,5127.46,0.0,0.0,0.0,0,44,65,0,0,128656.0,32400,0
LoanID71370335,18400,18400,18400.0,4,36,10,7.26,48000.0,20.0,0,1,25,70,9,0,18459,58.8,31,96.48,0.0,0.0,0.0,0,44,4,0,164,26913.0,31400,0
LoanID10439250,11775,11775,11775.0,21,36,10,14.3,62000.0,9.37,0,2,31,70,4,0,12173,91.5,11,2521.06,0.0,0.0,0.0,0,44,113,0,0,23672.0,13300,0
LoanID1551759,5000,5000,5000.0,31,36,4,17.27,38000.0,17.85,0,1,30,70,15,0,5062,88.8,36,1187.21,0.0,0.0,0.0,0,44,96,0,0,80669.5,23700,1
LoanID4674820,7000,7000,6950.0,12,36,10,11.14,68000.0,29.59,0,0,31,70,17,0,13169,96.1,35,1254.17,0.0,0.0,0.0,0,44,144,0,0,203507.0,13700,0
LoanID58810488,19575,19575,19575.0,35,36,10,17.86,82368.0,22.9,0,2,31,70,15,0,21504,68.5,25,1634.13,0.0,0.0,0.0,0,44,26,0,0,163716.0,31400,0
LoanID51231185,11200,11200,11200.0,25,36,7,14.65,110961.0,19.94,2,2,17,70,21,0,11403,57.9,49,920.0,0.0,0.0,0.0,0,44,26,0,0,165726.0,19700,1
LoanID46796364,12000,12000,11900.0,2,36,4,6.39,44000.0,6.11,0,0,79,70,11,0,4224,27.6,17,536.66,0.0,0.0,0.0,0,44,44,0,0,183502.0,15300,0
LoanID1753376,9500,9500,9500.0,14,36,10,13.11,50000.0,11.45,0,1,31,70,6,0,15968,60.5,16,931.39,0.0,0.0,0.0,0,44,65,0,0,15968.0,26400,1
LoanID67822239,11000,11000,11000.0,11,36,10,8.18,46000.0,30.49,0,1,59,70,19,0,11870,39.4,55,140.62,0.0,0.0,0.0,0,59,9,0,9773,54040.0,30100,0
LoanID33749852,30000,30000,30000.0,11,36,10,9.17,95000.0,12.97,0,0,31,70,7,0,30179,62.7,17,2672.8,0.0,0.0,0.0,0,44,61,0,0,278870.0,48100,0
LoanID51784031,3000,3000,3000.0,24,36,10,13.99,48000.0,31.93,2,2,16,70,10,0,6796,60.1,14,252.57,0.0,0.0,0.0,0,44,35,0,774,92302.0,11300,0
LoanID58882657,16000,16000,16000.0,14,60,9,10.99,66000.0,23.78,0,0,39,70,8,0,7511,27.6,15,831.67,0.0,0.0,0.0,0,44,26,0,1413,152437.0,27200,0
LoanID58821981,20000,20000,20000.0,31,60,10,15.61,60000.0,19.88,0,1,34,70,8,0,11637,91.6,16,1236.88,0.0,0.0,0.0,0,34,22,0,0,16193.0,12700,0
LoanID13128522,20000,20000,20000.0,31,36,10,16.99,70000.0,15.31,0,1,31,41,6,1,6183,38.2,21,4809.3,0.0,0.0,0.0,0,36,104,0,0,230077.0,16200,0
LoanID9002144,20000,20000,19800.0,3,36,1,7.62,160000.0,15.1,0,0,31,70,21,0,21977,27.6,34,1119.22,0.0,0.0,0.0,0,44,65,0,0,131268.0,79500,1
LoanID29994542,19725,19725,19725.0,34,60,10,17.57,45000.0,33.39,0,0,31,70,13,0,24713,69.8,36,3991.97,0.0,0.0,0.0,0,44,65,0,0,135767.0,35400,0
LoanID44407132,35000,35000,35000.0,32,60,10,16.55,80000.0,9.48,2,1,11,70,12,0,24127,79.1,31,4551.02,0.0,0.0,0.0,0,44,44,0,0,154295.0,30500,0
LoanID59801431,3200,3200,3200.0,15,36,0,11.53,52000.0,31.56,1,1,7,70,10,0,2941,73.5,28,142.37,0.0,0.0,0.0,0,44,26,0,0,48385.0,4000,0
LoanID49695894,20000,20000,20000.0,21,36,4,12.29,112000.0,13.84,0,1,34,70,7,0,7183,82.6,20,1340.87,0.0,0.0,0.0,0,65,35,0,0,210663.0,8700,0
LoanID69990481,6550,6550,6550.0,4,36,0,7.26,58000.0,17.63,1,0,3,70,11,0,6567,32.3,31,75.63,0.0,0.0,0.0,0,44,9,0,0,124963.0,20300,0
LoanID70227412,3150,3150,3000.0,43,36,2,18.99,37500.0,22.41,0,3,31,70,9,0,1647,35.8,9,46.53,0.0,0.0,0.0,1,44,4,0,915,34831.0,4600,0
LoanID1491792,8500,8500,8500.0,21,36,9,13.99,174692.0,1.12,0,0,37,70,4,0,5864,93.1,10,1361.95,0.0,0.0,0.0,0,44,78,0,0,80669.5,23700,1
LoanID36164509,9325,9325,9325.0,41,36,8,18.54,52000.0,28.39,0,2,25,70,11,0,4299,44.3,63,1734.86,0.0,0.0,0.0,1,25,61,0,0,33079.0,9700,0
LoanID52566459,8000,8000,8000.0,15,36,3,11.53,47000.0,27.66,0,1,43,70,9,0,9536,84.4,26,486.9,0.0,0.0,0.0,0,43,31,0,0,24878.0,11300,0
LoanID18523999,13000,13000,13000.0,13,36,10,10.99,101000.0,13.36,0,1,50,51,7,1,13583,71.9,25,1756.27,0.0,0.0,0.0,0,50,83,0,0,36930.0,18900,0
LoanID42123770,16000,16000,16000.0,5,36,8,8.19,80000.0,19.07,0,0,31,70,12,0,34491,47.0,26,1121.73,0.0,0.0,0.0,0,44,52,0,0,62949.0,73400,0
LoanID14289284,12000,12000,12000.0,12,36,10,10.99,62000.0,29.77,0,1,31,70,7,0,55749,89.8,20,1781.1,0.0,0.0,0.0,0,44,95,0,0,90030.0,62100,0
LoanID19135146,16000,16000,16000.0,22,36,6,13.35,50000.0,31.87,0,2,31,70,19,0,16775,66.3,28,2644.26,0.0,0.0,0.0,0,44,83,0,0,29880.0,25300,0
LoanID67738304,25000,25000,25000.0,12,60,7,9.17,125000.0,15.43,0,0,31,70,6,0,27282,66.3,22,366.82,0.0,0.0,0.0,0,44,9,0,0,164515.0,35200,0
LoanID44607408,28000,28000,28000.0,12,36,10,9.17,84000.0,15.17,0,0,61,70,9,0,10474,68.9,39,1887.22,0.0,0.0,0.0,0,44,44,0,0,40347.0,15200,0
LoanID70235583,13500,13500,13500.0,1,36,5,5.32,70000.0,5.11,0,0,31,70,2,0,13177,78.0,12,61.84,0.0,0.0,0.0,0,44,4,0,0,13177.0,16900,0
LoanID942479,9200,9200,8950.0,21,60,10,12.99,80000.0,15.52,0,0,31,70,7,0,24565,85.9,13,3317.66,0.0,0.0,0.0,0,44,244,0,0,80669.5,23700,0
LoanID17513471,13475,13475,13375.0,42,60,1,20.49,90000.0,11.13,0,5,43,70,19,0,5954,50.0,23,3950.73,0.0,0.0,0.0,0,43,87,0,0,447617.0,11900,0
LoanID26617398,12875,12875,12875.0,25,36,1,14.99,38000.0,24.76,0,0,31,70,10,0,13599,85.0,20,2217.55,0.0,0.0,0.0,0,44,74,0,0,177716.0,16000,0
LoanID57934528,8175,8175,8175.0,12,36,6,9.17,18620.0,27.87,0,0,24,116,23,1,9716,34.1,39,347.72,0.0,0.0,0.0,0,44,26,0,0,12305.0,28500,0
LoanID690410,25000,25000,22174.12544,23,60,3,13.98,159996.0,12.63,0,3,31,70,17,0,25781,66.8,45,8041.48,0.0,0.0,0.0,0,44,161,0,0,80669.5,23700,1
LoanID53402890,27350,27350,27350.0,55,60,10,25.78,72000.0,22.33,0,1,31,70,12,0,15103,85.3,29,4084.82,0.0,0.0,0.0,0,44,35,0,0,232601.0,17700,0
LoanID39143136,30000,30000,30000.0,21,60,3,12.39,90000.0,29.6,1,0,9,70,14,0,26870,65.9,19,3701.96,0.0,0.0,0.0,0,44,57,0,0,70078.0,40800,0
LoanID41229337,21600,21600,21600.0,21,36,4,12.39,100000.0,4.37,0,0,31,70,5,0,19900,52.5,5,2309.74,0.0,0.0,0.0,0,44,52,0,0,19900.0,37900,0
LoanID60697519,20000,20000,20000.0,22,36,4,12.69,93564.0,29.38,0,0,31,70,30,0,27820,37.7,54,1035.31,0.0,0.0,0.0,0,44,22,0,1920,175950.0,73800,0
LoanID44235147,10000,10000,10000.0,24,36,2,13.99,25000.0,31.49,0,0,31,70,6,0,7635,61.1,11,1036.2,0.0,0.0,0.0,0,44,43,0,0,33874.0,12500,0
LoanID58853071,12000,12000,12000.0,11,36,3,8.18,56500.0,14.04,0,0,31,70,10,0,14553,52.5,14,383.29,0.0,0.0,0.0,0,44,22,0,0,22444.0,27700,0
LoanID59573685,35000,35000,35000.0,13,36,10,9.99,150000.0,9.16,0,0,31,82,4,1,37039,71.0,9,1347.69,0.0,0.0,0.0,0,44,22,0,0,37039.0,52200,0
LoanID56026450,35000,35000,35000.0,21,60,3,12.29,200000.0,14.84,0,0,38,70,13,0,35819,86.3,26,1772.19,0.0,0.0,0.0,0,50,26,0,0,446278.0,41500,0
LoanID62138852,4000,4000,4000.0,25,36,10,14.65,55000.0,4.49,0,0,49,70,6,0,2497,39.6,30,229.89,0.0,0.0,0.0,0,49,22,0,937,92948.0,6300,0
LoanID46856292,25000,25000,25000.0,13,60,7,9.99,178000.0,20.91,1,0,8,70,18,0,44486,82.5,32,1760.56,0.0,0.0,0.0,0,44,39,0,0,775376.0,62100,0
LoanID22721198,5000,5000,5000.0,11,36,10,9.17,119210.0,9.7,0,4,42,70,15,0,9230,43.5,42,465.22,0.0,0.0,0.0,0,42,61,0,2397,221904.0,21200,1
LoanID46112299,8950,8950,8950.0,22,36,6,12.69,27801.0,38.77,0,0,31,70,12,0,10980,53.3,18,833.2,0.0,0.0,0.0,0,44,44,0,0,23696.0,20600,0
LoanID18504231,20000,20000,20000.0,5,36,2,8.39,91000.0,13.6,0,0,31,70,6,0,7644,51.6,7,2046.5,0.0,0.0,0.0,0,44,83,0,0,39890.0,14800,0
LoanID67976149,25000,25000,25000.0,33,60,0,16.99,103000.0,20.86,0,1,29,70,13,0,15654,76.0,34,680.53,0.0,0.0,0.0,0,54,9,0,0,154730.0,20600,0
LoanID43712553,28000,28000,28000.0,24,60,2,13.99,122000.0,13.4,0,0,58,38,9,1,15093,55.1,40,3353.19,0.0,0.0,0.0,0,44,48,0,0,55151.0,27400,0
LoanID44265436,24000,24000,23875.0,4,36,1,6.92,70000.0,14.08,2,0,19,70,17,0,23976,37.6,35,833.77,0.0,0.0,0.0,0,19,26,0,0,36726.0,63700,1
LoanID1779755,18000,18000,18000.0,4,36,10,7.9,45000.0,17.71,0,0,31,70,9,0,14510,37.7,22,1846.22,0.0,0.0,0.0,0,44,91,0,0,131678.0,38500,1
LoanID39930510,35000,35000,35000.0,24,60,10,14.31,103000.0,9.74,0,1,43,70,18,0,13012,32.3,60,1505.23,0.0,0.0,0.0,0,43,13,0,0,158221.0,40300,1
LoanID2117822,10750,10750,10750.0,14,36,1,13.11,32000.0,19.73,0,2,31,70,6,0,12873,54.8,14,453.98,0.0,0.0,0.0,0,44,17,0,0,18632.0,23500,1
LoanID18274006,23025,23025,22925.0,12,36,10,10.15,60000.0,19.27,0,0,31,70,12,0,21397,40.3,17,2964.94,0.0,0.0,0.0,0,44,87,0,0,33280.0,53100,0
LoanID18464865,21000,21000,21000.0,42,36,2,19.52,99000.0,20.38,1,4,6,70,20,0,13700,32.9,45,3463.48,0.0,0.0,0.0,0,81,57,0,2275,251220.0,41700,1
LoanID71157171,11200,11200,11200.0,22,60,10,12.59,75000.0,23.42,0,0,31,77,16,1,10366,57.3,34,109.68,0.0,0.0,0.0,0,44,4,0,0,99581.0,18100,0
LoanID45461085,15000,15000,15000.0,21,36,10,12.29,45000.0,35.09,0,2,31,70,14,0,25754,66.9,28,1241.46,0.0,0.0,0.0,0,44,39,0,94,32863.0,38500,0
LoanID14428334,15000,15000,15000.0,1,36,2,6.03,135000.0,27.69,0,1,31,70,18,0,41471,43.1,38,1014.23,0.0,0.0,0.0,0,44,78,0,0,364241.0,96300,0
LoanID62298973,35000,35000,35000.0,35,36,10,17.86,109000.0,9.29,1,0,22,70,8,0,21698,76.1,26,2416.65,0.0,0.0,0.0,0,22,22,0,85,204018.0,28500,0
LoanID70326643,24000,24000,24000.0,11,36,8,8.38,89000.0,26.85,1,1,19,70,19,0,50097,51.3,33,156.43,0.0,0.0,0.0,0,19,4,0,0,85343.0,97700,0
LoanID72040457,8000,8000,8000.0,15,36,7,11.22,35000.0,19.47,0,1,31,70,12,0,3393,49.9,13,0.0,0.0,0.0,0.0,0,44,48,0,0,55869.0,6800,0
LoanID1868980,11250,11250,11225.0,13,36,5,12.12,36000.0,19.93,0,0,31,70,4,0,26448,83.7,12,2224.55,0.0,0.0,0.0,0,44,156,0,0,26448.0,31600,1
LoanID64806405,16000,16000,16000.0,22,60,2,12.69,100000.0,10.33,1,1,22,60,13,1,8394,57.9,27,490.2,0.0,0.0,0.0,0,38,13,0,440,215033.0,14500,0
LoanID26797767,33700,33700,33700.0,44,60,10,20.99,93000.0,18.48,0,4,31,70,10,0,10122,31.9,18,9183.59,0.0,0.0,0.0,0,44,74,0,598,339858.0,31700,0
LoanID35824045,18000,18000,18000.0,51,60,1,23.43,250000.0,3.98,1,4,8,70,15,0,11615,14.9,62,1363.33,0.0,0.0,0.0,0,8,17,0,434,1234441.0,78200,1
LoanID19818150,15000,15000,15000.0,22,36,7,13.35,81000.0,6.67,0,2,29,70,10,0,1711,8.0,21,1914.25,0.0,0.0,0.0,0,75,56,0,0,141083.0,21500,1
LoanID1608407,6000,6000,6000.0,24,36,10,15.61,64000.0,9.61,0,1,34,70,11,0,12117,92.5,33,1123.56,0.0,0.0,0.0,0,44,78,0,0,15485.0,13100,0
LoanID58209180,23750,23750,23750.0,13,36,6,9.99,47500.0,29.04,0,1,31,70,14,0,24161,45.8,26,1088.17,0.0,0.0,0.0,0,44,26,0,0,102598.0,52800,0
LoanID69881186,12000,12000,12000.0,14,36,10,10.99,50000.0,26.45,0,2,64,70,14,0,17704,46.6,25,209.88,0.0,0.0,0.0,0,64,9,0,0,158359.0,38000,0
LoanID19885935,10100,10100,10050.0,35,60,8,18.24,42000.0,29.05,0,1,52,70,6,0,9634,63.8,16,153.52,0.0,0.0,0.0,0,44,9,0,0,24546.0,15100,1
LoanID22541030,18900,18900,18900.0,35,60,10,18.24,64000.0,26.87,0,0,31,70,15,0,26017,90.7,19,4678.27,0.0,0.0,0.0,0,44,78,0,0,180586.0,28700,0
LoanID25666048,16000,16000,16000.0,35,60,4,18.24,55000.0,25.01,0,2,29,70,9,0,3569,55.8,33,3765.53,0.0,0.0,0.0,0,29,74,0,0,58044.0,6400,0
LoanID41952111,14000,14000,14000.0,14,36,8,11.44,35000.0,22.59,1,0,18,70,11,0,14024,83.5,23,1379.75,0.0,0.0,0.0,0,44,52,0,0,17456.0,16800,0
LoanID10762006,15000,15000,15000.0,31,36,5,17.76,68000.0,32.41,2,3,3,70,12,0,13913,59.5,21,1640.0,0.0,0.0,0.0,0,44,35,0,0,50796.0,23400,1
LoanID13349098,3000,3000,3000.0,34,36,2,19.22,45000.0,18.32,0,3,80,70,11,0,2265,15.4,16,822.16,0.0,0.0,0.0,0,80,100,0,0,20858.0,14700,0
LoanID58851255,24000,24000,24000.0,32,36,10,16.55,92000.0,9.74,0,2,31,72,12,1,12648,66.6,15,1560.31,0.0,0.0,0.0,0,44,26,0,0,16163.0,19000,0
LoanID6488003,9000,9000,9000.0,13,36,10,12.12,70000.0,17.27,0,0,31,70,14,0,14428,67.1,22,1735.67,0.0,0.0,0.0,0,44,135,0,0,372969.0,21500,0
LoanID55026137,22500,22500,22500.0,51,60,1,21.99,45000.0,36.19,3,2,14,70,7,0,24074,43.5,32,2653.25,0.0,0.0,0.0,0,44,31,0,69,64707.0,55300,0
LoanID36013435,18550,18550,18550.0,42,36,10,19.52,130000.0,8.25,0,3,39,47,12,1,10678,89.7,19,2213.56,0.0,0.0,0.0,0,44,39,0,0,271565.0,11900,0
LoanID59166414,18000,18000,18000.0,44,60,7,19.99,60000.0,6.67,0,0,63,70,9,0,9900,58.2,22,1449.29,0.0,0.0,0.0,0,63,22,0,270,185938.0,17000,0
LoanID798925,1500,1500,1500.0,21,36,3,12.23,40980.0,15.26,0,0,31,70,6,0,9860,97.6,20,290.98,0.0,13.93,0.1393,0,44,135,0,0,80669.5,23700,0
LoanID68348544,20175,20175,20175.0,24,60,5,13.67,110000.0,33.89,0,1,31,70,31,0,40117,58.4,50,441.64,0.0,0.0,0.0,0,44,9,0,0,157226.0,68700,0
LoanID41420852,16000,16000,16000.0,15,60,1,11.99,65000.0,26.64,0,0,31,70,10,0,36383,77.7,23,1783.25,0.0,0.0,0.0,0,44,52,0,0,244426.0,46800,0
LoanID36064825,12000,12000,12000.0,24,36,10,14.49,52000.0,10.5,0,0,31,70,10,0,13127,57.3,13,1702.99,0.0,0.0,0.0,0,44,61,0,115,250201.0,22900,0
LoanID71360314,10000,10000,10000.0,22,60,6,12.59,50000.0,27.96,0,0,31,70,8,0,9484,52.4,15,0.0,0.0,0.0,0.0,0,44,48,0,1558,45336.0,18100,0
LoanID26977994,15000,15000,15000.0,13,36,10,10.99,144000.0,10.88,0,2,26,70,8,0,4087,49.4,28,829.91,0.0,0.0,0.0,0,44,26,0,0,60407.0,9000,1
LoanID37167242,13050,13050,13050.0,12,36,6,9.49,70000.0,37.39,1,0,10,70,17,0,23428,41.2,47,1197.24,0.0,0.0,0.0,0,44,61,0,0,54924.0,56900,0
LoanID41412941,8500,8500,8500.0,12,36,9,9.49,50000.0,18.0,0,1,31,70,12,0,11265,42.7,16,687.8,0.0,0.0,0.0,0,44,52,0,0,37839.0,26400,0
LoanID632441,10000,10000,10000.0,13,36,5,10.62,125000.0,14.24,0,6,31,70,15,0,39850,17.6,33,647.14,0.0,0.0,0.0,0,44,35,0,0,80669.5,23700,0
LoanID58720731,25000,25000,25000.0,12,60,7,9.17,80000.0,12.14,0,1,27,70,15,0,10917,24.3,43,1095.3,0.0,0.0,0.0,0,38,26,0,0,18899.0,45000,0
LoanID5798762,18250,18250,18250.0,21,36,6,14.33,95000.0,3.32,0,0,57,70,8,0,6014,61.4,12,4253.1,0.0,0.0,0.0,0,57,139,0,0,202801.0,9800,0
LoanID898933,6000,6000,6000.0,4,36,3,7.29,116000.0,7.25,0,0,31,70,5,0,14664,67.6,18,695.44,0.0,0.0,0.0,0,44,161,0,0,80669.5,23700,1
LoanID67842407,23050,23050,22975.0,55,60,8,25.78,64049.0,29.79,0,2,62,77,9,1,18281,87.9,16,231.1,0.0,0.0,0.0,0,44,0,0,0,66981.0,20800,1
LoanID1502479,22000,22000,22000.0,3,36,10,7.62,83000.0,24.17,0,0,31,70,12,0,50348,38.4,29,2417.14,0.0,0.0,0.0,0,44,135,0,0,80669.5,23700,1
LoanID70256800,28000,28000,28000.0,24,60,7,13.67,98000.0,9.89,0,0,31,70,4,0,14084,76.5,8,297.71,0.0,0.0,0.0,0,44,4,0,0,27075.0,18400,0
LoanID49803508,12000,12000,12000.0,15,36,5,11.53,80000.0,25.95,0,2,31,70,6,0,29088,95.4,11,837.75,0.0,0.0,0.0,0,44,35,0,0,60204.0,30500,0
LoanID67730687,2500,2500,2500.0,22,36,0,12.69,39000.0,24.25,0,1,54,70,13,0,15855,59.2,34,50.51,0.0,0.0,0.0,0,58,9,0,0,175944.0,26800,0
LoanID43449161,10950,10950,10950.0,23,36,0,13.66,30000.0,34.76,0,0,82,70,9,0,25018,65.2,12,1202.25,0.0,0.0,0.0,0,44,48,0,0,32356.0,38400,0
LoanID59744110,5000,5000,5000.0,12,36,10,9.17,51000.0,22.99,0,0,29,70,12,0,6544,51.1,25,179.16,0.0,0.0,0.0,0,44,22,0,0,212609.0,12800,0
LoanID70751383,12000,12000,12000.0,12,36,10,9.17,81500.0,9.05,0,1,31,70,13,0,50210,63.0,24,79.47,0.0,0.0,0.0,0,44,4,0,478,161552.0,79700,0
LoanID70759752,15100,15100,15100.0,14,36,3,10.64,36000.0,18.57,0,1,31,77,19,1,10782,29.1,41,169.59,0.0,0.0,0.0,1,44,4,0,74,17505.0,37000,0
LoanID1272495,12000,12000,12000.0,15,60,4,12.69,45000.0,9.23,0,1,31,70,4,0,5227,39.0,9,4081.96,0.0,0.0,0.0,0,44,213,0,0,80669.5,23700,0
LoanID1413184,15000,15000,14975.0,11,36,10,9.76,109000.0,18.18,0,1,31,70,20,0,6713,24.1,42,2108.35,0.0,0.0,0.0,0,44,109,0,0,80669.5,23700,1
LoanID1823270,19750,19750,19750.0,51,60,10,22.95,50000.0,19.3,2,2,10,70,18,0,11456,54.0,34,3607.42,0.0,2576.45,25.65389999,0,44,43,0,0,15521.0,21200,0
LoanID6327339,20500,20500,20500.0,31,60,10,17.77,60000.0,32.64,0,1,31,70,13,0,19727,44.8,31,7878.72,0.0,0.0,0.0,0,44,139,0,0,215318.0,44000,0
LoanID11974510,15000,15000,15000.0,23,36,1,14.98,45000.0,17.12,0,1,62,70,12,0,16922,71.1,26,3235.61,0.0,0.0,0.0,0,44,104,0,0,76675.0,23800,0
LoanID14557479,12000,12000,12000.0,14,36,2,12.49,50000.0,15.7,0,0,31,71,9,1,14662,58.4,16,2034.53,0.0,0.0,0.0,0,44,100,0,0,20990.0,25100,0
LoanID69616087,20000,20000,20000.0,11,36,10,8.18,45000.0,29.93,0,1,31,110,29,1,19136,33.1,35,251.13,0.0,0.0,0.0,0,44,9,0,0,31506.0,57800,0
LoanID46766174,5275,5275,5275.0,34,36,6,17.57,30000.0,21.68,0,0,31,70,6,0,5057,52.1,8,147.67,0.0,0.0,0.0,0,44,9,0,0,15354.0,9700,0
LoanID1573531,8000,8000,8000.0,13,36,9,12.12,70000.0,24.41,0,0,31,70,16,0,29208,86.8,23,1580.38,0.0,0.0,0.0,0,44,156,0,0,80669.5,23700,1
LoanID59591303,24650,24650,24650.0,43,60,10,19.19,70000.0,32.81,0,1,31,70,9,0,23242,86.7,26,1904.42,0.0,0.0,0.0,0,44,22,0,0,197356.0,26800,0
LoanID33679337,15000,15000,15000.0,31,60,10,15.61,45500.0,27.83,0,1,31,70,12,0,11943,64.2,19,2653.04,0.0,0.0,0.0,0,44,65,0,368,151870.0,18600,0
LoanID12588966,24000,24000,24000.0,24,60,10,15.61,120000.0,7.22,0,1,25,70,11,0,23334,86.4,35,6218.26,0.0,0.0,0.0,0,25,104,0,127,508277.0,27000,0
LoanID59599910,15000,15000,15000.0,23,36,6,13.33,52000.0,15.79,1,1,7,70,9,0,5371,37.8,18,919.83,0.0,0.0,0.0,0,43,26,0,53,166089.0,14200,0
LoanID57535983,5000,5000,5000.0,4,36,1,7.26,78000.0,20.82,0,1,31,70,8,0,24226,92.8,27,166.06,0.0,0.0,0.0,0,44,26,0,0,328730.0,26100,0
LoanID38691408,13000,13000,13000.0,3,36,8,6.99,89505.0,7.12,1,0,8,70,7,0,9345,43.5,19,823.17,0.0,0.0,0.0,0,44,61,0,0,352961.0,21500,0
LoanID64536675,18000,18000,18000.0,14,60,10,10.99,65000.0,23.67,1,0,7,70,14,0,71724,50.2,25,537.76,0.0,0.0,0.0,0,44,17,0,0,195109.0,90600,0
LoanID1404799,3600,3600,3600.0,12,36,10,10.74,50000.0,24.82,0,0,31,70,19,0,25346,48.6,38,622.23,0.0,0.0,0.0,0,44,148,0,0,80669.5,23700,1
